Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
15796093630,"Sep 13, 2025, 8:02:35 AM",Maapacino,Ride,"558 Training Load
-- from COROS",14051,85.10,182.0,343,false,,Standert Triebwerk,activities/16872406503.fit.gz,,9.0,14051.0,10895.0,85099.0,12.5,7.811,279.0,314.0,23.0,77.0,16.4,0.0,,,,,182.0,164.0,,,1813.0,,20.0,343.0,0.0,,,,,,,,,,,,0.0,,1.0,,1757750400.0,3.0,15.1,12.8,10.0,0.72,1020.0,3.1,6.5,159.0,0.0,1757738254.0,1757784368.0,0.625,16540971.0,,0.31,5.0,0.92,30313.0,2.0,,,,,,6.056,2862.5,,,,,0.0,,,,,,,0.0,,,,,,,,,""
15777877255,"Sep 11, 2025, 4:57:58 PM",Zwift - Lionel Sanders' Yellow Day Workout on Tempus Fugit in Watopia,Virtual Ride,"",3315,27.49,146.0,14,false,,,activities/16853116080.fit.gz,,9.0,3315.0,3315.0,27492.2,11.54,8.293,43.0,0.0,12.6,17.6,2.5,0.0,,,125.0,86.0,146.0,128.0,,96.0,304.0,,,14.0,,,,,,,,,103.0,3316.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.293,0.0,,,,,0.0,,43.0,69.0,,,,0.0,,,,,,,,,""
15755668467,"Sep 9, 2025, 4:21:26 PM",8bar Community ride,Ride,"248 Training Load
-- from COROS",9134,62.20,180.0,138,false,,Standert Triebwerk,activities/16829661354.fit.gz,,9.0,9134.0,7811.0,62205.1,12.1,7.964,84.0,89.0,30.2,48.2,5.5,0.0,,,,,180.0,150.0,,,1124.0,,21.0,138.0,0.0,,,,,,,,,,,,0.0,,1.0,,1757433600.0,3.0,24.0,23.4,14.4,0.55,1013.1,3.1,6.9,98.0,0.0,1757392256.0,1757439331.0,0.625,16540971.0,,0.0,1.0,0.64,23632.0,0.0,,,,,,6.81,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
15743916468,"Sep 8, 2025, 6:20:37 PM",Zwift - Foundation on Volcano Flat in Watopia,Virtual Ride,"",4277,33.60,150.0,27,false,,,activities/16817263104.fit.gz,,9.0,4277.0,4277.0,33602.9,12.58,7.857,134.0,0.0,-6.2,20.0,6.7,0.0,,,125.0,90.0,150.0,133.0,,97.0,397.0,,,27.0,,,,,,,,,100.0,4278.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.857,0.0,,,,,0.0,,53.0,67.0,,,,0.0,,,,,,,,,""
15715572049,"Sep 6, 2025, 8:06:52 AM",Maapacino ride,Ride,"468 Training Load
-- from COROS",11937,85.20,182.0,292,false,,Standert Triebwerk,activities/16787242396.fit.gz,,9.0,11937.0,10177.0,85202.0,12.4,8.372,279.0,282.0,38.8,84.4,9.2,0.0,,,,,182.0,161.0,,,1638.0,,21.0,292.0,0.0,,,,,,,,,,,,0.0,,1.0,,1757145600.0,3.0,16.8,16.9,13.1,0.79,1024.8,2.1,4.8,312.0,0.0,1757132766.0,1757180567.0,0.375,16540971.0,,0.0,1.0,0.66,28777.0,2.0,,,,,,7.138,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,media/C6BB0766-4AA3-4D10-8D0B-477518ADCF33.jpg
15704520782,"Sep 5, 2025, 10:21:27 AM",Zwift - Foundation on Tempus Fugit in Watopia,Virtual Ride,,3887,31.90,149.0,24,false,,,activities/16775515365.fit.gz,,9.0,3887.0,3841.0,31906.9,11.42,8.307,51.0,0.0,12.6,17.6,2.8,0.0,,,125.0,90.0,149.0,132.0,,102.0,372.0,,,24.0,,,,,,,,,107.0,3888.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.209,0.0,,,,,0.0,,54.0,71.0,,,,0.0,,,,,,,,,media/2cbe2655-36e4-4657-b6c7-5bdb3e011d77.jpg|media/9e1a624a-2088-4803-8dd4-b34877ff7489.jpg|media/be4bcdb8-5c80-48f3-b3b9-304212ef44ae.mp4
15675266564,"Sep 2, 2025, 3:39:14 PM",8bar Community ride,Ride,"301 Training Load
-- from COROS",13475,68.58,178.0,158,false,,Standert Triebwerk,activities/16743766813.fit.gz,,9.0,13475.0,9112.0,68585.6,11.6,7.527,226.0,213.0,16.0,77.4,28.6,0.0,,,,,178.0,150.0,,,1301.0,,18.0,158.0,0.0,,,,,,,,,,,,0.0,,1.0,,1756825200.0,3.0,21.3,21.0,15.6,0.7,1009.6,2.1,4.8,186.0,0.0,1756786761.0,1756835511.0,0.375,16540971.0,,0.9,5.0,0.91,32424.0,1.0,,,,,,5.09,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
15652670881,"Aug 31, 2025, 10:30:12 AM",Lunch Ride,Ride,"501 Training Load
-- from COROS",28388,110.95,178.0,247,false,,Standert Triebwerk,activities/16718673039.fit.gz,,9.0,28388.0,17208.0,110957.6,11.2,6.448,450.0,448.0,29.2,79.8,11.9,0.0,,,,,178.0,146.0,,,2366.0,,25.0,247.0,0.0,,,,,,,,,,,,0.0,,1.0,,1756634368.0,1.0,23.1,25.2,14.2,0.57,1013.1,2.3,5.3,189.0,0.0,1756613760.0,1756663040.0,0.25,16540971.0,,0.0,1.0,0.0,32451.0,5.0,,,,,2.0,3.909,2314.0,,,,,0.0,,,,,,,,,,,,,,,,""
15627042033,"Aug 29, 2025, 1:14:42 PM",Zwift - Foundation on Ocean Lava Cliffside Loop in Watopia,Virtual Ride,,4522,28.56,151.0,27,false,,,activities/16690494472.fit.gz,,9.0,4522.0,4280.0,28565.6,17.06,6.674,235.0,0.0,-6.4,100.4,18.2,0.1,,,129.0,92.0,151.0,133.0,,97.0,397.0,,,27.0,,,,,,,,,100.0,4424.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.317,0.0,,,,,0.0,,54.0,67.0,,,,0.0,,,,,,,,,media/1e868ddc-bb7f-4688-8998-0ce61adebb5b.jpg|media/4c735447-b0a2-495e-a469-5bf96a69e7ff.jpg|media/f9c7e90d-0976-4ef0-8d52-cd16749d489b.mp4
15596510481,"Aug 26, 2025, 4:23:48 PM",8bar Community ride,Ride,"362 Training Load
-- from COROS",8933,56.79,186.0,211,false,,Standert Triebwerk,activities/16657807748.fit.gz,,9.0,8933.0,7819.0,56794.6,13.9,7.264,317.0,320.0,40.6,92.6,11.7,0.0,,,,,186.0,160.0,,,1237.0,,20.0,211.0,0.0,,,,,,,,,,,,0.0,,1.0,,1756224000.0,2.0,21.6,22.5,10.1,0.48,1012.3,1.1,3.7,234.0,0.0,1756181248.0,1756231680.0,0.125,16540971.0,,0.0,1.0,0.51,32126.0,1.0,,,,,,6.358,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
15582188835,"Aug 25, 2025, 2:57:45 PM",Zwift - Foundation on Jungle Circuit in Watopia,Virtual Ride,,3793,23.67,153.0,32,false,,,activities/16642542932.fit.gz,,9.0,3793.0,3793.0,23676.7,13.26,6.242,214.0,0.0,0.4,100.2,9.4,-0.3,,,126.0,93.0,153.0,137.0,,103.0,373.0,,,32.0,,,,,,,,,108.0,3794.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.242,0.0,,,,,0.0,,54.0,72.0,,,,0.0,,,,,,,,,media/38cbaf56-9ce0-4f51-a03f-cd1309110939.jpg|media/368ddbfc-d92e-48bb-9f5b-d018961a436d.jpg|media/d81e52f0-91f4-4a03-a44f-e6f1ded1a81b.jpg|media/4bba7120-baa8-49ca-ba88-002853748518.mp4
15572498228,"Aug 24, 2025, 9:12:43 AM",Lunch Ride,Ride,"208 Training Load
-- from COROS",26559,75.16,171.0,76,false,,Standert Triebwerk,activities/16632026598.fit.gz,,9.0,26559.0,13465.0,75163.9,11.7,5.582,346.0,341.0,25.2,63.8,14.0,0.0,,,,,171.0,129.0,,,1499.0,,20.0,76.0,0.0,,,,,,,,,,,,0.0,,1.0,,1756025984.0,1.0,16.4,15.8,8.9,0.61,1018.9,4.3,9.3,285.0,0.0,1756008320.0,1756059136.0,0.125,16540971.0,,0.0,1.0,0.08,31257.0,4.0,,,,,,2.83,2321.5,,,,,0.0,,,,,,,,,,,,,,,,""
15566566946,"Aug 24, 2025, 8:48:29 AM",Morning Ride,Ride,"25 Training Load
-- from COROS",1404,4.80,167.0,13,false,,Standert Triebwerk,activities/16625700090.fit.gz,,9.0,1404.0,858.0,4801.3,9.4,5.596,10.0,77.0,53.8,121.0,8.7,-1.4,,,,,167.0,146.0,,,118.0,,21.0,13.0,0.0,,,,,,,,,,,,0.0,,1.0,,1756022400.0,1.0,14.7,14.6,9.1,0.69,1018.9,3.7,7.9,279.0,0.0,1756008192.0,1756059136.0,0.125,16540971.0,,0.0,1.0,0.08,30192.0,3.0,,,,,,3.42,177.8,,,,,0.0,,,,,,,,,,,,,,,,""
15546397478,"Aug 22, 2025, 11:18:42 AM",Zwift - Foundation on Sand And Sequoias in Watopia,Virtual Ride,,4674,33.15,153.0,27,false,,,activities/16603197916.fit.gz,,9.0,4674.0,4297.0,33149.3,14.2,7.715,243.0,0.0,11.2,82.6,15.4,0.1,,,125.0,93.0,153.0,133.0,,97.0,398.0,,,27.0,,,,,,,,,99.0,4451.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.092,0.0,,,,,0.0,,53.0,66.0,,,,0.0,,,,,,,,,media/a37ee017-d779-46ce-96ea-be11f6b72c40.jpg|media/350cd65c-ff3c-46f7-82de-87d0c10ff913.jpg|media/c3ade89d-fca8-4f1c-8938-d0fb2b45494c.jpg|media/6a2d1c14-fa65-4369-a53d-b479ac2ed545.mp4
15538931163,"Aug 21, 2025, 5:48:40 PM",Zwift - Intermittent on Figure 8 in Watopia,Virtual Ride,,3733,27.42,167.0,32,false,,,activities/16594752837.fit.gz,,9.0,3733.0,3733.0,27421.6,17.0,7.346,228.0,0.0,-6.2,57.8,13.2,0.0,,,126.0,92.0,167.0,136.0,,104.0,371.0,,,32.0,,,,,,,,,111.0,3734.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.346,0.0,,,,,0.0,,56.0,74.0,,,,0.0,,,,,,,,,media/b9829150-82ac-4384-a142-479472db0077.jpg|media/76547193-fdb5-4084-a9b3-9cf54e8c1084.jpg|media/a60fbcd7-6025-423d-a8ac-64a0e8f059bd.jpg|media/100a3824-247e-4f97-95b1-06d0207508e9.mp4
15516461743,"Aug 19, 2025, 5:37:04 PM",8bar Ride second part,Ride,"243 Training Load
-- from COROS",5189,40.04,179.0,153,false,,Standert Triebwerk,activities/16570526860.fit.gz,,9.0,5189.0,5015.0,40041.0,12.5,7.984,107.0,115.0,39.4,60.0,12.1,0.0,,,,,179.0,163.0,,,805.0,,22.0,153.0,0.0,,,,,,,,,,,,0.0,,1.0,,1755622784.0,1.0,25.2,26.9,13.7,0.49,1011.4,0.9,3.2,242.0,0.0,1755575808.0,1755627776.0,0.875,16540971.0,,0.0,1.0,0.0,30678.0,0.0,,,,,,7.717,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
15515275310,"Aug 19, 2025, 4:31:55 PM",8bar Ride first part,Ride,"157 Training Load
-- from COROS",3694,26.84,174.0,98,false,,Standert Triebwerk,activities/16569287003.fit.gz,,9.0,3694.0,3435.0,26840.0,10.8,7.814,52.0,43.0,30.6,46.8,20.0,0.0,,,,,174.0,162.0,,,541.0,,26.0,98.0,0.0,,,,,,,,,,,,0.0,,1.0,,1755619200.0,1.0,26.4,28.2,12.5,0.42,1011.6,1.7,5.0,263.0,0.0,1755575808.0,1755627776.0,0.875,16540971.0,,0.0,1.0,0.04,33561.0,1.0,,,,,,7.266,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
15502445275,"Aug 18, 2025, 3:28:58 PM",Zwift - Foundation on Ocean Lava Cliffside Loop in Watopia,Virtual Ride,,4094,28.19,155.0,30,false,,,activities/16555672228.fit.gz,,9.0,4094.0,4008.0,28197.9,17.38,7.035,204.0,0.0,-6.4,100.4,15.7,0.0,,,125.0,90.0,155.0,135.0,,99.0,378.0,,,30.0,,,,,,,,,102.0,4095.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.888,0.0,,,,,0.0,,52.0,68.0,,,,,,,,,,,,,media/be4732ef-711c-42c2-a891-2b66922095af.jpg|media/34c74383-b5d9-438d-b2c6-712c0cec9b85.jpg|media/fa92df16-0c98-42b7-94df-d136820c1d20.jpg|media/bfe05d40-6bc0-4099-85b4-cbc78bcb347b.mp4
15480989360,"Aug 16, 2025, 10:55:40 AM",Lunch Ride,Ride,"510 Training Load
-- from COROS",21445,116.42,174.0,277,false,,Standert Triebwerk,activities/16532601302.fit.gz,,9.0,21445.0,16940.0,116419.2,11.2,6.872,571.0,557.0,19.8,75.4,20.0,0.0,,,,,174.0,149.0,,,2358.0,,25.0,277.0,0.0,,,,,,,,,,,,0.0,,1.0,,1755338368.0,1.0,24.0,24.1,15.2,0.58,1020.2,3.8,8.0,300.0,0.0,1755316224.0,1755368960.0,0.75,16540971.0,,0.0,1.0,0.28,27320.0,5.0,,,,,,5.429,741.0,,,,,0.0,,,,,,,,,,,,,,,,media/154A4690-FEAF-413A-9BB0-ED2AEB2CE3E8.jpg|media/64A2CD01-03CF-44E0-968A-3AB4539B78EE.jpg
15468621668,"Aug 15, 2025, 2:22:24 PM",Zwift - Foundation on Volcano Flat in Watopia,Virtual Ride,"",3248,23.97,153.0,33,false,,,activities/16519408423.fit.gz,,9.0,3248.0,3248.0,23975.0,12.5,7.381,122.0,0.0,-6.2,45.4,33.9,0.2,,,128.0,95.0,153.0,141.0,,98.0,304.0,,,33.0,,,,,,,,,101.0,3249.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.381,0.0,,,,,0.0,,40.0,67.0,,,,,,,,,,,,,media/30A7D485-FD4B-4330-BE2A-75061986B019.jpg
15459486968,"Aug 14, 2025, 5:39:09 PM",Zwift - Strength on Sand And Sequoias in Watopia,Virtual Ride,"",4156,30.68,153.0,20,false,,,activities/16509639264.fit.gz,,9.0,4156.0,4156.0,30684.9,14.44,7.383,202.0,0.0,11.2,82.6,8.2,0.0,,,124.0,90.0,153.0,129.0,,90.0,358.0,,,20.0,,,,,,,,,96.0,4157.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.383,0.0,,,,,0.0,,47.0,64.0,,,,,,,,,,,,,""
15437167143,"Aug 12, 2025, 4:30:29 PM",8bar Community ride,Ride,"272 Training Load
-- from COROS",8952,62.02,176.0,161,false,,Standert Triebwerk,activities/16485787583.fit.gz,,9.0,8952.0,7774.0,62022.0,12.2,7.978,83.0,82.0,29.4,47.8,8.0,0.0,,,,,176.0,153.0,,,1138.0,,25.0,161.0,0.0,,,,,,,,,,,,0.0,,1.0,,1755014400.0,1.0,28.7,29.5,12.2,0.36,1018.2,3.1,6.4,111.0,0.0,1754970240.0,1755023872.0,0.625,16540971.0,,0.0,1.0,0.18,31950.0,1.0,,,,,,6.928,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15419659591,"Aug 11, 2025, 10:09:30 AM",Zwift - Foundation on Roule Ma Poule in France,Virtual Ride,"",3260,22.91,147.0,20,false,,,activities/16467170651.fit.gz,,9.0,3260.0,3260.0,22918.3,15.8,7.03,155.0,0.0,10.4,120.8,9.7,0.0,,,126.0,93.0,147.0,132.0,,98.0,305.0,,,20.0,,,,,,,,,101.0,3261.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.03,0.0,,,,,0.0,,40.0,67.0,,,,,,,,,,,,,""
15412221007,"Aug 10, 2025, 2:57:03 PM",Zwift - Active Recovery on Tempus Fugit in Watopia,Virtual Ride,"",2662,20.99,142.0,11,false,,,activities/16459128571.fit.gz,,9.0,2662.0,2662.0,20990.7,10.44,7.885,32.0,0.0,12.6,17.6,2.6,0.0,,,125.0,92.0,142.0,125.0,,87.0,220.0,,,11.0,,,,,,,,,89.0,2663.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.885,0.0,,,,,0.0,,25.0,59.0,,,,,,,,,,,,,""
15402284071,"Aug 9, 2025, 1:12:55 PM",Afternoon Ride,Ride,"468 Training Load
-- from COROS",17390,83.13,175.0,272,false,,Standert Triebwerk,activities/16448456509.fit.gz,,9.0,17390.0,13692.0,83138.6,10.4,6.072,256.0,238.0,12.2,51.6,15.2,0.0,,,,,175.0,153.0,,,1972.0,,29.0,272.0,0.0,,,,,,,,,,,,0.0,,1.0,,1754744448.0,1.0,28.6,30.1,16.6,0.48,1018.9,3.0,6.9,162.0,0.0,1754710784.0,1754765056.0,0.5,16540971.0,,0.0,1.0,0.06,28770.0,5.0,,,,,,4.781,4487.2,,,,,0.0,,,,,,,,,,,,,,,,media/43009F27-6664-4564-8691-3DA260D8EC56.jpg|media/A95B000F-43A3-4477-977C-207EC42BEDE5.mp4
15375256002,"Aug 7, 2025, 10:25:19 AM",Zwift - Strength on Tempus Fugit in Watopia,Virtual Ride,"",3503,28.49,153.0,15,false,,,activities/16419664586.fit.gz,,9.0,3503.0,3503.0,28492.7,11.64,8.134,46.0,0.0,12.6,17.6,2.3,0.0,,,124.0,90.0,153.0,126.0,,91.0,302.0,,,15.0,,,,,,,,,97.0,3504.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.134,0.0,,,,,0.0,,40.0,65.0,,,,,,,,,,,,,""
15357052048,"Aug 5, 2025, 7:29:32 PM",Night Ride,Ride,"15 Training Load
-- from COROS",771,3.58,169.0,6,false,,Standert Triebwerk,activities/16400200674.fit.gz,,9.0,771.0,665.0,3585.0,9.4,5.391,27.0,21.0,24.8,36.6,7.9,-0.2,,,,,169.0,138.0,,,81.0,,17.0,6.0,0.0,,,,,,,,,,,,0.0,,1.0,,1754420352.0,2.0,18.4,16.2,11.7,0.65,1017.3,3.5,9.0,266.0,0.0,1754364800.0,1754419840.0,0.375,16540971.0,,0.7,5.0,0.44,28157.0,0.0,,,,,,4.65,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15357052286,"Aug 5, 2025, 4:22:30 PM",8bar Community Ride,Ride,"241 Training Load
-- from COROS",9134,57.91,175.0,131,false,,Standert Triebwerk,activities/16400200765.fit.gz,,9.0,9134.0,7547.0,57916.0,11.5,7.674,176.0,189.0,36.2,90.0,7.9,0.0,,,,,175.0,150.0,,,1070.0,,19.0,131.0,0.0,,,,,,,,,,,,0.0,,1.0,,1754409600.0,2.0,21.1,20.7,12.5,0.58,1015.5,3.4,7.8,273.0,0.0,1754364800.0,1754419840.0,0.375,16540971.0,,0.7,5.0,0.42,28130.0,1.0,,,,,,6.341,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/C7143F46-EEA9-4FFC-AFE0-722105EC0429.jpg|media/8E75B740-AB1E-4554-A433-22A2691D4FA4.jpg|media/16722CC7-808B-4D38-9B2E-5846F5DDA233.jpg
15357052030,"Aug 5, 2025, 3:35:31 PM",Afternoon Ride,Ride,"25 Training Load
-- from COROS",1168,5.69,166.0,13,false,,Standert Triebwerk,activities/16400200686.fit.gz,,9.0,1168.0,955.0,5698.0,10.1,5.966,9.0,12.0,49.0,53.4,8.3,0.0,,,,,166.0,145.0,,,125.0,,22.0,13.0,0.0,,,,,,,,,,,,0.0,,1.0,,1754406016.0,1.0,20.4,20.1,13.2,0.63,1015.5,3.8,8.2,281.0,0.0,1754364800.0,1754419840.0,0.375,16540971.0,,0.71,5.0,0.3,27136.0,2.0,,,,,,4.878,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15341868587,"Aug 4, 2025, 2:21:58 PM",Zwift - Foundation on Beach Island Loop in Watopia,Virtual Ride,"",3196,23.96,148.0,16,false,,,activities/16384069507.fit.gz,,9.0,3196.0,3196.0,23968.5,12.92,7.5,100.0,0.0,-6.2,20.0,5.4,0.0,,,124.0,86.0,148.0,130.0,,96.0,293.0,,,16.0,,,,,,,,,100.0,3197.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,0.0,,,,,0.0,,39.0,67.0,,,,,,,,,,,,,""
15321833078,"Aug 2, 2025, 12:56:32 PM",Afternoon Ride,Ride,"500 Training Load
-- from COROS",14945,68.65,183.0,304,false,,Standert Triebwerk,activities/16362491836.fit.gz,,9.0,14945.0,10281.0,68649.0,13.0,6.677,393.0,394.0,39.2,88.8,12.3,0.0,,,,,183.0,162.0,,,1625.0,,24.0,304.0,0.0,,,,,,,,,,,,0.0,,1.0,,1754136064.0,2.0,21.6,21.0,13.5,0.6,1010.3,3.5,8.1,240.0,0.0,1754105344.0,1754161024.0,0.25,16540971.0,,0.52,5.0,0.54,27281.0,5.0,,,,,,4.593,2250.5,,,,,0.0,,,,,,,,,,,,,,,,media/58C6C397-140E-40B9-8910-2CCCBF70FCA0.jpg
15299213269,"Jul 31, 2025, 3:18:22 PM",Zwift - Foundation on Whole Lotta Lava in Watopia,Virtual Ride,"",2887,18.84,155.0,30,false,,,activities/16338303459.fit.gz,,9.0,2887.0,2887.0,18844.6,14.94,6.527,203.0,0.0,2.2,131.8,11.9,0.1,,,123.0,86.0,155.0,141.0,,95.0,261.0,,,30.0,,,,,,,,,98.0,2888.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.527,0.0,,,,,0.0,,34.0,65.0,,,,,,,,,,,,,""
15285950926,"Jul 30, 2025, 11:50:25 AM",Zwift - Strength on Jungle Circuit in Watopia,Virtual Ride,"",3257,17.50,149.0,13,false,,,activities/16324178575.fit.gz,,9.0,3257.0,3257.0,17499.3,13.067,5.371,175.0,0.0,0.4,100.2,10.0,-0.1,,,126.0,89.0,149.0,123.0,,90.0,278.0,,,13.0,,,,,,,,,97.0,3258.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.373,0.0,,,,,0.0,,38.0,65.0,,,,,,,,,,,,,""
15276687369,"Jul 29, 2025, 3:55:29 PM",Zwift - Foundation on Tempus Fugit in Watopia,Virtual Ride,"",2894,22.93,144.0,12,false,,,activities/16314279392.fit.gz,,9.0,2894.0,2894.0,22933.6,11.073,7.921,37.0,0.0,12.6,17.6,2.4,0.0,,,124.0,85.0,144.0,125.0,,91.0,252.0,,,12.0,,,,,,,,,95.0,2895.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.925,0.0,,,,,0.0,,47.0,77.0,,,,,,,,,,,,,""
15254545355,"Jul 27, 2025, 12:00:54 PM",Afternoon Ride,Ride,"449 Training Load
-- from COROS",11633,59.33,181.0,283,false,,,activities/16290604427.fit.gz,,9.0,11633.0,8942.0,59334.9,11.411,6.675,273.0,271.0,62.0,109.8,44.4,0.0,,,,0.0,181.0,164.0,,,1473.0,,27.0,283.0,0.0,,,,,,,,,,,,0.0,,1.0,,1753617664.0,3.0,23.4,23.5,13.8,0.55,1010.3,1.3,3.7,330.0,0.0,1753586304.0,1753643136.0,0.125,,,0.38,5.0,0.89,25280.0,4.0,,,,,,5.101,2618.5,,,,,0.0,,,,,,,,,,,,,,,,""
15224214367,"Jul 24, 2025, 6:05:33 PM",Zwift - EF Pro Cycling's Red Day Workout on Beach Island Loop in Watopia,Virtual Ride,"",2712,19.44,150.0,15,false,,,activities/16258070767.fit.gz,,9.0,2712.0,2712.0,19441.9,12.704,7.166,84.0,0.0,-6.2,15.6,5.9,0.1,,,130.0,91.0,150.0,129.0,,93.0,240.0,,,15.0,,,,,,,,,97.0,2713.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.169,0.0,,,,,0.0,,45.0,78.0,,,,,,,,,,,,,""
15209628407,"Jul 23, 2025, 12:16:20 PM",Zwift - Zone 2 #1 on Beach Island Loop in Watopia,Virtual Ride,"",3619,27.08,148.0,23,false,,,activities/16242539534.fit.gz,,9.0,3619.0,3619.0,27087.5,12.182,7.483,110.0,0.0,-6.2,15.6,5.5,0.0,,,128.0,90.0,148.0,134.0,,99.0,341.0,,,23.0,,,,,,,,,101.0,3620.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.485,0.0,,,,,0.0,,66.0,81.0,,,,,,,,,,,,,""
15197878784,"Jul 22, 2025, 12:23:12 PM",Zwift - Tempo #1 on Jungle Circuit in Watopia,Virtual Ride,"",3555,21.94,163.0,44,false,,,activities/16229999857.fit.gz,,9.0,3555.0,3502.0,21943.8,13.623,6.25,183.0,0.0,0.4,100.2,9.8,-0.4,,,123.0,85.0,163.0,142.0,,101.0,338.0,,,44.0,,,,,,,,,106.0,3556.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.173,0.0,,,,,0.0,,71.0,85.0,,,,,,,,,,,,,""
15177978979,"Jul 20, 2025, 2:19:47 PM",Zwift - Easy Hour on Ocean Lava Cliffside Loop in Watopia,Virtual Ride,"",3660,22.88,139.0,14,false,,,activities/16208202235.fit.gz,,9.0,3660.0,3660.0,22886.1,16.76,6.253,172.0,0.0,-6.4,100.4,14.7,0.0,,,122.0,87.0,139.0,128.0,,83.0,290.0,,,14.0,,,,,,,,,84.0,3661.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.253,0.0,,,,,0.0,,46.0,68.0,,,,,,,,,,,,,""
15165532151,"Jul 19, 2025, 10:12:15 AM",Lunch Ride,Ride,,4123,26.58,176.0,121,false,,,activities/16194524159.fit.gz,,9.0,4123.0,3796.0,26580.8,13.88,7.002,138.6,142.2,30.2,86.4,45.8,0.0,,,,,176.0,165.0,,,554.0,,,121.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.447,317.5,,,,,0.0,,,,,,,,,,,,,,,,""
